Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST100562,41,126786.24,190581.42,627,84,No
CUST100563,56,59890.06,147738.77,785,36,No
CUST100564,43,82285.74,164031.91,585,48,No
CUST100565,36,84244.01,219899.45,592,24,No
CUST100566,59,74887.04,187519.1,675,24,Yes
CUST100567,65,67528.87,139843.53,610,48,No
CUST100568,62,80899.38,231141.75,600,12,No
CUST100569,59,20000.0,8108.68,689,12,No
CUST100570,34,87051.74,273124.4,544,12,Yes
CUST100571,51,73154.45,47642.45,589,84,Yes
CUST100572,25,64438.13,112374.43,850,12,No
CUST100573,55,121171.55,147544.95,721,60,No
CUST100574,43,53126.65,141211.16,612,48,Yes
CUST100575,49,59923.1,210384.66,717,24,No
CUST100576,63,119788.83,86529.8,731,48,No
CUST100577,31,49198.47,165646.01,769,24,No
CUST100578,38,56247.12,115307.27,668,12,Yes
CUST100579,32,66324.36,167708.46,767,60,No
CUST100580,29,91018.36,146113.66,496,36,Yes
CUST100581,30,75195.06,155576.14,584,36,No
CUST100582,64,37684.37,117004.51,694,72,No
CUST100583,37,56695.79,119396.16,709,12,Yes
CUST100584,58,54816.14,167236.35,597,12,No
CUST100585,27,68069.47,206622.93,703,48,Yes
CUST100586,33,80646.09,114103.24,623,60,No
CUST100587,60,80455.14,97873.95,655,60,No
CUST100588,62,25599.71,186807.61,772,48,Yes
CUST100589,29,96598.52,148049.77,761,60,No
CUST100590,47,76314.22,199829.89,590,84,No
CUST100591,22,104613.3,95652.17,584,84,Yes
CUST100592,25,81104.96,43233.66,642,60,No
CUST100593,49,97533.07,118019.76,677,84,No
CUST100594,57,81663.63,104018.84,620,36,No
CUST100595,58,103655.64,145272.7,773,60,No
CUST100596,39,83056.27,111789.29,711,84,No
CUST100597,28,67552.12,194461.02,716,12,Yes
CUST100598,65,126810.87,132710.98,566,36,Yes
CUST100599,21,92225.93,159028.47,785,12,No
CUST100600,42,84343.61,159458.07,426,12,Yes
CUST100601,37,38092.39,161697.31,755,84,No
CUST100602,27,37792.31,148552.25,764,84,Yes
CUST100603,45,77317.89,180636.04,641,48,No
CUST100604,65,73638.03,102260.69,794,72,No
CUST100605,24,54646.94,233965.08,674,60,No
CUST100606,56,73524.57,135807.76,685,60,No
CUST100607,26,109715.67,71307.05,710,60,No
CUST100608,51,87385.06,161284.4,850,60,No
CUST100609,39,41474.79,98929.17,800,84,Yes
CUST100610,64,67212.28,189920.07,743,36,No
CUST100611,59,49875.84,282576.33,597,24,Yes
CUST100612,47,60307.5,102805.67,692,12,No
CUST100613,30,59659.61,169942.34,606,72,Yes
CUST100614,46,58058.86,44669.66,753,72,No
CUST100615,39,38621.62,177234.31,692,24,Yes
CUST100616,59,66808.63,96857.17,578,24,No
CUST100617,23,55984.81,112509.92,687,24,Yes
CUST100618,65,20000.0,83922.81,603,84,No
CUST100619,33,121324.3,193929.07,693,36,No
CUST100620,48,97219.24,210438.26,602,24,Yes
CUST100621,40,60592.48,151403.11,682,36,Yes
CUST100622,48,70470.48,98134.4,747,84,No
CUST100623,28,40708.64,245371.38,675,48,Yes
CUST100624,61,112393.07,104975.39,644,48,No
CUST100625,59,117432.22,20278.06,698,72,No
CUST100626,21,73917.34,177503.34,742,48,Yes
CUST100627,23,95588.27,83713.52,580,36,Yes
CUST100628,33,74382.17,209316.53,703,36,No
CUST100629,48,36581.86,127131.74,798,12,No
CUST100630,45,59704.42,186222.79,731,24,No
CUST100631,53,73298.2,234090.02,685,60,No
CUST100632,58,58636.31,77468.47,737,60,No
CUST100633,26,64533.67,116043.77,720,24,No
CUST100634,64,67715.01,145459.74,747,60,Yes
CUST100635,65,67978.04,242253.08,497,60,Yes
CUST100636,52,71306.46,110497.04,540,84,Yes
CUST100637,65,43484.87,114329.78,770,60,Yes
CUST100638,41,52074.6,178688.43,544,72,Yes
CUST100639,36,37885.39,115366.28,716,36,Yes
CUST100640,41,94445.39,159151.55,648,36,No
CUST100641,31,20000.0,56907.75,590,36,Yes
CUST100642,57,98839.76,282859.8,711,24,No
CUST100643,56,104658.73,69137.45,698,48,Yes
CUST100644,55,62445.49,130694.84,850,72,No
CUST100645,39,20000.0,148051.14,623,72,Yes
CUST100646,40,60967.24,264761.29,809,60,No
CUST100647,38,68395.4,70509.25,711,12,No
CUST100648,61,44735.04,269022.25,620,36,Yes
CUST100649,34,57119.54,195430.61,751,84,No
CUST100650,35,108254.88,175025.72,730,72,No
CUST100651,51,86623.18,90921.98,683,72,Yes
CUST100652,21,46885.9,184268.47,703,12,No
CUST100653,23,30060.02,106590.8,626,60,Yes
CUST100654,36,61824.57,225999.68,605,72,No
CUST100655,43,64663.58,91736.28,748,72,No
CUST100656,31,82404.98,143210.49,659,48,Yes
CUST100657,32,56617.08,116683.61,672,12,No
CUST100658,30,82787.49,90748.62,705,84,No
CUST100659,52,118378.85,194479.19,703,84,No
CUST100660,36,90387.53,182127.52,551,60,Yes
CUST100661,28,68797.79,222540.61,795,60,No
CUST100662,58,65421.24,43207.49,690,36,No
CUST100663,32,61083.17,213850.24,661,48,Yes
CUST100664,44,99516.02,300326.93,718,60,No
CUST100665,48,54317.16,122901.53,701,48,No
CUST100666,28,71130.57,263708.92,749,36,No
CUST100667,48,71279.95,134210.32,728,84,No
CUST100668,56,57455.4,67655.42,744,12,No
CUST100669,46,35688.36,131662.05,801,72,Yes
CUST100670,28,78074.36,212892.24,759,72,No
CUST100671,48,68474.9,99709.41,665,24,No
CUST100672,48,82506.01,113979.68,578,24,No
CUST100673,57,56659.99,185612.37,830,24,No
CUST100674,61,100520.53,150183.61,658,72,No
CUST100675,56,48080.66,185077.38,637,48,No
CUST100676,47,112801.01,164269.77,523,24,No
CUST100677,37,26309.09,178777.52,710,12,No
CUST100678,29,80869.25,124061.93,693,60,No
CUST100679,53,81885.77,163903.86,543,48,Yes
CUST100680,40,50111.07,94357.62,720,72,No
CUST100681,33,80609.85,227306.02,635,12,Yes
CUST100682,48,101987.97,111943.52,850,84,No
CUST100683,49,20000.0,217730.85,628,72,Yes
CUST100684,33,82568.62,135983.58,640,48,Yes
CUST100685,55,20000.0,162119.94,601,48,Yes
CUST100686,26,45858.38,120302.13,795,48,No
CUST100687,38,110729.16,89040.27,646,36,No
CUST100688,25,55455.45,45314.38,614,60,No
CUST100689,45,40653.0,86680.55,743,24,No
CUST100690,22,65051.56,130565.47,555,36,Yes
CUST100691,30,121697.66,162712.75,736,60,No
CUST100692,50,24207.94,210622.76,840,72,No
CUST100693,65,43717.25,123254.55,730,24,No
CUST100694,25,107435.79,97082.35,737,84,No
CUST100695,53,116442.56,63437.11,758,36,No
CUST100696,21,67414.22,178803.82,833,36,No
CUST100697,38,39023.68,232991.67,788,12,No
CUST100698,52,122396.09,225979.82,719,84,No
CUST100699,31,109861.06,192595.96,761,84,No
CUST100700,41,86973.67,188312.6,600,36,No
CUST100701,46,49689.94,251857.43,749,48,No
CUST100702,45,68774.27,169924.89,589,72,No
CUST100703,42,65991.0,188767.78,646,84,Yes
CUST100704,47,78271.28,130752.97,402,36,Yes
CUST100705,33,106275.04,68277.4,716,48,No
CUST100706,53,91985.43,108969.07,622,60,No
CUST100707,54,43065.6,149450.46,780,60,No
CUST100708,61,104412.41,153647.12,715,84,No
CUST100709,55,77828.3,265577.15,781,48,Yes
CUST100710,21,87176.64,154876.63,582,12,No
CUST100711,41,106663.52,220730.61,773,12,No
CUST100712,26,42210.49,123895.37,850,60,No
CUST100713,48,69104.36,131299.45,748,72,No
CUST100714,37,56713.64,70259.54,751,36,No
CUST100715,25,30803.51,105460.32,695,84,Yes
CUST100716,51,78667.75,181618.88,632,84,Yes
CUST100717,25,132788.91,150453.61,748,60,No
CUST100718,58,23998.06,206576.32,544,60,Yes
CUST100719,23,69192.98,160875.24,642,48,Yes
CUST100720,43,86013.57,128852.78,520,12,Yes
CUST100721,57,73076.96,278897.81,616,72,No
CUST100722,57,67171.8,144365.79,737,48,No
CUST100723,30,37519.59,219780.06,725,60,No
CUST100724,30,75819.67,125927.45,684,24,No
CUST100725,39,51080.9,192575.97,695,36,No
CUST100726,37,20000.0,205680.94,510,60,Yes
CUST100727,41,99864.81,162509.52,646,48,No
CUST100728,34,93959.65,8731.02,618,24,Yes
CUST100729,29,71291.52,151095.15,620,24,No
CUST100730,21,75726.87,223827.6,733,60,No
CUST100731,65,96857.95,181648.85,602,72,No
CUST100732,33,75608.49,176750.33,625,12,No
CUST100733,24,92600.44,46664.58,492,24,Yes
CUST100734,21,62562.94,106772.7,653,84,No
CUST100735,60,102799.59,174681.46,582,36,No
CUST100736,52,78019.64,174623.0,687,48,Yes
CUST100737,54,74851.3,222880.01,594,48,Yes
CUST100738,48,38248.47,141307.99,689,48,Yes
CUST100739,51,77173.9,174349.45,666,84,Yes
CUST100740,28,49201.13,150982.45,830,60,No
CUST100741,59,54042.93,90783.44,724,48,No
CUST100742,46,49615.61,14652.52,514,84,Yes
CUST100743,54,43344.13,175860.58,566,48,Yes
CUST100744,23,123119.29,160436.83,684,36,No
CUST100745,32,103283.48,112909.5,596,84,No
CUST100746,21,118009.19,52849.62,412,12,No
CUST100747,64,39427.62,187784.37,801,72,No
CUST100748,25,71781.34,134044.8,744,60,No
CUST100749,50,37662.31,183412.48,726,60,Yes
CUST100750,50,52607.63,261842.91,625,48,Yes
CUST100751,37,47046.83,21514.15,718,36,No
CUST100752,43,100989.6,108023.95,616,24,No
CUST100753,35,60094.26,137437.46,698,84,No
CUST100754,57,96709.48,237289.57,597,48,No
CUST100755,41,85103.02,51815.82,816,84,No
CUST100756,34,127590.97,266151.66,538,48,Yes
CUST100757,22,33013.89,158151.35,790,60,Yes
CUST100758,31,101480.83,144239.96,683,60,Yes
CUST100759,59,98661.02,138116.41,635,48,No
CUST100760,58,45665.53,123824.22,695,60,No
CUST100761,54,95178.33,212887.01,746,36,No
CUST100762,58,78403.62,85888.75,803,24,No
CUST100763,54,64313.09,170724.85,708,24,Yes
CUST100764,38,49401.61,126949.1,599,84,Yes
CUST100765,50,52022.26,104271.99,685,24,No
CUST100766,35,121245.3,305158.51,843,84,No
CUST100767,47,70017.07,175143.04,801,48,No
CUST100768,54,89553.25,186795.93,761,72,Yes
CUST100769,58,50227.52,218266.61,751,48,No
CUST100770,53,50503.68,64719.0,742,48,No
CUST100771,44,97049.62,255137.51,784,36,Yes
CUST100772,35,36260.59,5000.0,638,24,Yes
CUST100773,50,59619.66,103874.02,558,60,No
CUST100774,62,70850.69,122458.1,686,60,No
CUST100775,37,72784.32,184903.4,606,12,Yes
CUST100776,25,65522.67,163123.1,585,12,No
CUST100777,49,79895.49,139991.12,615,84,No
CUST100778,24,87321.39,149280.16,850,72,No
CUST100779,30,88365.94,91318.62,692,84,Yes
CUST100780,37,45354.9,60166.06,712,60,No
CUST100781,30,62896.12,193590.7,569,24,Yes
CUST100782,37,99869.07,191622.37,514,84,No
CUST100783,40,92366.18,245069.66,606,48,No
CUST100784,44,35678.51,102598.97,809,60,Yes
CUST100785,25,78787.0,191568.91,710,72,No
CUST100786,54,20544.37,132977.6,733,72,No
CUST100787,26,71173.37,221428.5,746,60,Yes
CUST100788,22,117444.18,211317.77,626,12,No
CUST100789,33,46302.68,162672.56,804,24,No
CUST100790,63,49141.92,129628.19,623,60,No
CUST100791,63,89100.74,207655.93,806,48,No
CUST100792,31,31429.96,188814.27,719,48,No
CUST100793,43,54181.12,108933.58,518,36,No
CUST100794,36,84911.03,70332.08,612,48,No
CUST100795,51,54142.85,132688.03,519,60,Yes
CUST100796,31,64100.75,240924.83,784,60,No
CUST100797,36,88604.64,218789.23,677,48,No
CUST100798,28,80538.65,83260.35,479,12,No
CUST100799,24,76670.46,79934.56,713,24,No
CUST100800,60,61521.94,226481.03,631,72,Yes
CUST100801,24,79251.53,81861.85,546,60,Yes
CUST100802,45,66906.68,180557.72,831,48,No
CUST100803,23,81445.14,113035.73,689,72,No
CUST100804,52,57576.7,247022.7,653,48,Yes
CUST100805,23,65435.78,103774.51,644,60,Yes
CUST100806,47,45251.06,218601.69,543,36,Yes
CUST100807,49,69124.81,161091.52,562,24,Yes
CUST100808,52,49724.98,165131.69,795,60,No
CUST100809,39,42148.84,31781.49,637,72,No
CUST100810,41,76466.53,17825.2,681,48,No
CUST100811,25,75318.49,136766.04,496,36,Yes
CUST100812,38,89571.84,164814.36,561,84,Yes
CUST100813,48,59221.86,82488.13,734,60,No
CUST100814,62,80201.32,84678.4,713,24,No
CUST100815,42,83769.94,183688.36,837,36,Yes
CUST100816,41,81119.35,183771.27,800,72,No
CUST100817,26,49358.66,141735.54,659,48,Yes
CUST100818,21,73734.09,196812.1,722,12,No
CUST100819,25,79103.51,79547.86,651,84,No
CUST100820,61,70179.46,128643.9,850,84,No
CUST100821,32,20000.0,248872.66,783,24,Yes
CUST100822,46,74012.24,154099.33,695,36,No
CUST100823,54,125313.28,157578.75,698,60,No
CUST100824,34,60999.02,288356.8,810,60,No
CUST100825,46,51798.07,66039.47,732,36,No
CUST100826,65,79333.71,197785.82,820,60,Yes
CUST100827,47,77809.46,249839.18,482,84,Yes
CUST100828,29,99818.38,130508.52,721,84,No
CUST100829,46,38553.3,201577.85,633,84,No
CUST100830,42,88284.51,91078.83,838,36,No
CUST100831,50,84760.55,108796.06,819,24,No
CUST100832,63,66446.34,173097.98,682,84,No
CUST100833,37,78467.18,197914.0,818,60,No
CUST100834,46,95736.44,217256.19,840,24,No
CUST100835,56,91807.88,244177.72,686,48,Yes
CUST100836,21,41424.52,145953.21,850,48,No
CUST100837,28,90503.95,221616.71,677,48,Yes
CUST100838,55,68382.78,129461.71,660,48,No
CUST100839,35,71821.85,204125.48,757,60,No
CUST100840,42,71829.92,162449.33,648,36,Yes
CUST100841,34,66243.93,176740.67,687,60,No
CUST100842,46,99792.69,175410.47,806,72,No
CUST100843,48,67907.05,53717.7,681,60,No
CUST100844,43,42011.35,82552.69,527,24,No
CUST100845,34,60161.75,156152.49,713,36,No
CUST100846,44,74467.37,48763.26,617,84,No
CUST100847,22,100730.37,199872.67,757,12,No
CUST100848,65,85077.37,202293.36,742,12,No
CUST100849,46,48736.62,169630.23,812,84,No
CUST100850,34,132129.75,82731.96,761,36,No
CUST100851,27,76619.38,232808.34,778,12,Yes
CUST100852,23,101884.77,272232.64,619,36,Yes
CUST100853,43,66207.14,158824.61,752,24,No
CUST100854,63,83333.98,180632.12,850,24,No
CUST100855,65,90986.71,162104.32,618,60,No
CUST100856,38,100454.87,181822.15,841,12,No
CUST100857,58,96434.21,142826.47,630,84,No
CUST100858,55,91804.93,147926.15,603,36,Yes
CUST100859,35,62122.83,204343.06,706,24,No
CUST100860,45,55706.35,290737.45,744,60,No
CUST100861,57,78315.19,65995.73,762,12,No
CUST100862,48,93328.2,143771.25,593,12,No
CUST100863,30,64431.98,79172.37,719,12,No
CUST100864,59,96629.3,245521.49,618,24,Yes
CUST100865,37,106315.42,114735.72,545,24,No
CUST100866,59,47091.98,63407.95,596,12,Yes
CUST100867,42,49076.98,188291.22,612,24,Yes
CUST100868,46,66490.62,254658.67,726,12,Yes
CUST100869,64,77690.32,189815.87,783,48,No
CUST100870,45,56885.82,162287.87,547,24,Yes
CUST100871,37,103805.07,174548.46,711,36,No
CUST100872,33,80601.67,234890.44,574,24,Yes
CUST100873,40,70986.18,97548.04,736,12,No
CUST100874,45,34102.26,143289.17,623,36,No
CUST100875,24,37104.6,122838.59,585,60,Yes
CUST100876,30,77025.23,79928.08,751,36,No
CUST100877,23,20000.0,130297.48,627,36,No
CUST100878,61,95315.94,216463.27,651,24,Yes
CUST100879,65,66046.15,183996.13,480,72,Yes
CUST100880,38,151077.32,188658.63,765,36,No
CUST100881,56,127697.91,158788.54,753,36,No
CUST100882,42,65463.77,181399.43,680,84,Yes
CUST100883,54,67341.57,101964.58,542,12,No
CUST100884,28,94889.54,131429.41,788,24,No
CUST100885,60,112579.32,161520.25,620,12,No
CUST100886,64,29049.27,166650.95,639,24,Yes
CUST100887,39,25340.61,169211.27,850,60,Yes
CUST100888,62,54449.13,141699.88,616,72,Yes
CUST100889,61,84568.44,127354.6,746,36,No
CUST100890,57,82421.84,339466.28,730,84,No
CUST100891,26,96744.29,204407.24,715,24,No
CUST100892,46,40007.56,174788.85,705,36,Yes
CUST100893,54,20000.0,136007.49,713,36,No
CUST100894,65,91450.35,122926.87,704,48,No
CUST100895,26,49295.09,142151.96,675,12,Yes
CUST100896,57,20000.0,167569.73,816,72,Yes
CUST100897,53,73626.59,37173.87,561,84,Yes
CUST100898,42,89829.39,55836.62,771,24,No
CUST100899,41,66948.57,111787.06,754,60,No
CUST100900,26,58553.79,162428.37,742,72,No
CUST100901,26,66015.94,135643.61,780,48,Yes
CUST100902,24,60735.43,238687.27,671,12,No
CUST100903,50,36298.82,61056.19,511,60,Yes
CUST100904,31,52132.98,104919.27,673,60,Yes
CUST100905,50,83032.0,241205.5,590,36,Yes
CUST100906,51,78041.96,157867.16,614,12,No
CUST100907,44,74201.5,203090.55,568,48,Yes
CUST100908,29,45121.29,273074.82,637,24,Yes
CUST100909,23,65462.42,108371.73,626,24,No
CUST100910,51,20000.0,144041.14,466,48,Yes
CUST100911,60,74461.92,133654.39,743,36,No
CUST100912,57,105721.44,32724.42,850,36,No
CUST100913,56,33146.7,131376.19,734,60,No
CUST100914,44,55351.81,202863.73,661,12,No
CUST100915,51,78227.67,182435.37,675,60,Yes
CUST100916,26,101321.07,187144.99,642,84,No
CUST100917,22,58794.38,127469.46,688,84,No
CUST100918,40,52693.74,110634.17,676,24,No
CUST100919,48,20776.92,226155.34,604,48,No
CUST100920,31,72585.95,120160.97,831,12,No
CUST100921,24,121051.9,167644.92,546,48,No
CUST100922,35,76933.96,159800.08,744,12,No
CUST100923,26,69443.03,237703.02,670,72,No
CUST100924,50,78052.06,208284.74,850,24,No
CUST100925,58,69722.7,72284.48,710,24,No
CUST100926,22,49674.64,78746.81,647,72,No
CUST100927,35,90582.0,184734.59,657,12,No
CUST100928,31,75644.04,146139.74,683,36,No
CUST100929,28,70440.33,122689.69,577,12,Yes
CUST100930,46,45615.85,210937.67,610,24,Yes
CUST100931,65,102587.7,161247.56,519,84,No
CUST100932,64,86617.57,153147.44,596,48,Yes
CUST100933,25,56176.98,196789.72,688,60,Yes
CUST100934,26,95045.62,127493.46,707,48,No
CUST100935,46,57560.73,244111.14,501,24,No
CUST100936,24,50449.91,102717.14,667,48,No
CUST100937,39,51007.42,189415.74,730,36,No
CUST100938,40,25723.29,236029.97,665,36,No
CUST100939,53,81788.56,67362.27,622,84,No
CUST100940,40,24221.38,129399.89,642,12,No
CUST100941,32,39288.9,218532.44,631,48,Yes
CUST100942,21,20000.0,219434.67,622,48,No
CUST100943,46,67848.26,139710.26,695,24,No
CUST100944,34,66241.99,105919.73,850,12,No
CUST100945,58,61832.59,207356.15,613,12,Yes
CUST100946,57,43935.56,221012.95,651,48,No
CUST100947,31,40694.16,80120.2,675,60,Yes
CUST100948,56,81609.25,77765.18,618,48,No
CUST100949,33,56236.2,163515.4,778,48,No
CUST100950,63,77908.96,187761.64,466,48,Yes
CUST100951,23,47868.78,132055.85,632,36,No
CUST100952,53,74526.57,190757.63,753,72,No
CUST100953,26,102581.95,107391.8,653,12,No
CUST100954,30,84654.15,23118.38,606,72,No
CUST100955,25,59689.65,124565.94,719,36,No
CUST100956,43,76429.97,153793.93,761,60,Yes
CUST100957,30,63983.37,133449.6,698,24,No
CUST100958,64,70197.0,80483.8,607,84,No
CUST100959,22,61859.72,41061.06,721,60,No
CUST100960,33,65891.62,119154.67,643,12,No
CUST100961,60,75302.33,203859.35,747,24,No
CUST100962,22,45166.03,225371.85,813,72,No
CUST100963,40,44603.03,221262.8,445,60,No
CUST100964,21,35286.44,101045.43,689,12,Yes
CUST100965,57,29993.22,80777.62,523,84,Yes
CUST100966,29,39567.93,179798.08,850,84,Yes
CUST100967,37,73986.56,188106.0,637,60,No
CUST100968,29,47680.31,174010.18,747,24,No
CUST100969,31,82840.36,29156.2,676,24,No
CUST100970,35,70867.84,97986.92,607,60,No
CUST100971,44,20787.39,148218.67,597,36,Yes
CUST100972,58,86374.39,179233.09,822,60,No
CUST100973,55,90269.97,196038.44,766,72,No
CUST100974,50,45153.43,158655.21,850,60,No
CUST100975,51,80504.79,169847.03,684,60,Yes
CUST100976,25,48587.54,155091.93,705,36,Yes
CUST100977,64,72441.76,191137.16,655,48,No
CUST100978,34,38387.54,168771.94,654,24,Yes
CUST100979,31,25172.34,153944.26,586,72,Yes
CUST100980,29,60429.57,133897.87,687,12,Yes
CUST100981,54,66906.78,154877.49,608,24,No
CUST100982,32,60058.01,179075.48,719,24,Yes
CUST100983,55,40399.24,166048.52,695,48,Yes
CUST100984,55,60002.52,172849.59,705,24,No
CUST100985,21,76732.37,230563.31,830,24,No
CUST100986,60,68877.67,165909.84,676,36,No
CUST100987,42,74562.53,111060.09,748,36,No
CUST100988,49,53247.12,203016.41,850,36,No
CUST100989,28,99292.95,68028.1,797,36,No
CUST100990,31,40595.67,85115.2,783,36,No
CUST100991,61,82189.01,170150.84,652,72,Yes
CUST100992,57,99547.28,180983.8,700,12,No
CUST100993,34,82022.7,75296.93,561,48,Yes
CUST100994,50,64936.89,127030.95,724,60,No
CUST100995,55,56792.57,113634.97,704,84,Yes
CUST100996,41,95902.19,120799.42,682,72,No
CUST100997,57,34425.63,206615.87,772,36,Yes
CUST100998,25,45746.89,192390.33,571,48,No
CUST100999,39,60061.06,148852.67,827,60,No
CUST101000,34,100941.34,117242.28,761,24,No
CUST101001,46,79494.19,69021.02,673,72,No
CUST101002,24,45798.86,235211.1,666,24,No
CUST101003,45,62242.31,185526.83,723,48,No
CUST101004,65,54641.92,107599.85,816,12,No
CUST101005,62,52255.28,193175.97,689,12,Yes
CUST101006,45,94472.24,145786.58,692,48,Yes
CUST101007,38,35706.42,132773.43,681,84,Yes
CUST101008,60,110219.52,176112.69,840,84,No
CUST101009,28,90705.74,105510.11,646,12,No
CUST101010,59,97271.54,129374.61,677,84,No
CUST101011,60,58426.51,157287.66,811,12,No
CUST101012,34,66251.48,120032.93,693,24,No
CUST101013,52,34171.2,190145.11,782,84,Yes
CUST101014,58,56883.44,262143.99,597,12,Yes
CUST101015,53,82341.37,104742.11,661,12,No
CUST101016,43,102401.58,50092.48,813,48,No
CUST101017,35,42321.08,29895.59,619,12,No
CUST101018,53,60862.35,140971.91,666,84,Yes
CUST101019,45,66217.52,110210.12,703,84,No
CUST101020,37,35105.27,162471.63,590,72,Yes
CUST101021,53,84783.73,157955.86,642,36,No
CUST101022,22,51900.24,53806.99,690,36,No
CUST101023,34,65115.24,41106.97,684,48,No
CUST101024,60,58701.27,167755.99,795,36,Yes
CUST101025,60,50266.54,158125.73,818,24,No
CUST101026,59,69823.88,124450.92,602,72,Yes
CUST101027,26,64609.76,50571.38,690,72,No
CUST101028,26,60703.55,178283.48,740,48,Yes
CUST101029,23,51788.46,226313.97,816,84,Yes
CUST101030,27,77988.12,166678.95,744,12,Yes
CUST101031,28,111340.43,99151.57,706,36,No
CUST101032,62,73497.18,152673.13,739,24,No
CUST101033,35,94902.96,68033.16,740,84,No
CUST101034,49,35244.45,213477.64,596,48,Yes
CUST101035,53,73944.04,154910.66,697,84,No
CUST101036,50,42565.79,43910.59,811,48,No
CUST101037,59,33076.88,131959.54,661,12,Yes
CUST101038,47,51515.71,177798.09,691,60,Yes
CUST101039,56,99797.48,130017.14,658,36,Yes
CUST101040,49,93750.4,133446.26,471,24,No
CUST101041,58,76075.12,76535.87,681,48,No
CUST101042,53,31682.49,183992.46,707,84,No
CUST101043,57,65092.98,111091.85,633,36,No
